All calculations,Synchronous Generator 1,Synchronous Generator 2,Synchronous Generator 3
"Time in s","Active Power in MW","Active Power in MW","Active Power in MW"
6.2826,16.0261,16.0261,16.0261
6.2926,16.0261,16.0261,16.0261
6.3026,16.0261,16.0261,16.0260
6.3126,16.0261,16.0261,16.0260
6.3226,16.0262,16.0262,16.0260
6.3326,16.0262,16.0262,16.0260
6.3426,16.0262,16.0262,16.0259
6.3526,16.0262,16.0262,16.0259
6.3626,16.0262,16.0262,16.0259
6.3726,16.0262,16.0262,16.0259
6.3826,16.0262,16.0262,16.0259
6.3926,16.0263,16.0263,16.0258
6.4026,16.0263,16.0263,16.0258
6.4126,16.0263,16.0263,16.0258
6.4226,16.0263,16.0263,16.0258
6.4326,16.0263,16.0263,16.0258
6.4426,16.0263,16.0263,16.0258
6.4526,16.0263,16.0263,16.0258
6.4626,16.0263,16.0263,16.0258
6.4726,16.0263,16.0263,16.0258
6.4826,16.0263,16.0263,16.0258
6.4926,16.0263,16.0263,16.0259
6.5026,16.0263,16.0263,16.0259
6.5126,16.0263,16.0263,16.0259
6.5226,16.0262,16.0262,16.0259
6.5326,16.0262,16.0262,16.0259
6.5426,16.0262,16.0262,16.0259
6.5526,16.0262,16.0262,16.0260
6.5626,16.0262,16.0262,16.0260
6.5726,16.0262,16.0262,16.0260
6.5826,16.0262,16.0262,16.0261
6.5926,16.0262,16.0262,16.0261
6.6026,16.0262,16.0262,16.0261
6.6126,16.0261,16.0261,16.0261
6.6226,16.0261,16.0261,16.0262
6.6326,16.0261,16.0261,16.0262
6.6426,16.0261,16.0261,16.0262
6.6526,16.0261,16.0261,16.0263
6.6626,16.0261,16.0261,16.0263
6.6726,16.0261,16.0261,16.0263
6.6826,16.0261,16.0261,16.0263
6.6926,16.0261,16.0261,16.0263
6.7026,16.0261,16.0261,16.0264
6.7126,16.0260,16.0260,16.0264
6.7226,16.0260,16.0260,16.0264
6.7326,16.0260,16.0260,16.0264
6.7426,16.0260,16.0260,16.0264
6.7526,16.0260,16.0260,16.0264
6.7626,16.0260,16.0260,16.0265
6.7726,16.0260,16.0260,16.0265
6.7826,16.0260,16.0260,16.0265
6.7926,16.0260,16.0260,16.0265
