All calculations,Busbar WTG1 HV,Busbar WTG1 LV,Busbar WTG2 HV,Busbar WTG2 LV,Busbar WTG3 HV,Busbar WTG3 LV,Drilling AC SWBD\Drilling AC Bus A,Drilling AC SWBD\Drilling AC Bus B,Main SWBD\Main Bus A,Main SWBD\Main Bus B,SG Terminal 1,SG Terminal 2,SG Terminal 3,Terminal AC High Drilling A,Terminal AC High Drilling B,Terminal AC High PEC_VSDc_GEX_01,Terminal AC High PEC_VSDc_GEX_02,Terminal AC High PEC_VSDc_GEX_03,Terminal AC High PEC_VSDc_OEX_01,Terminal AC High PEC_VSDc_OEX_02,Terminal AC High PEC_VSDc_REC,Terminal AC High PEC_VSDc_WIN_01,Terminal AC High PEC_VSDc_WIN_02,Terminal AC Low Drilling A,Terminal AC Low Drilling B,Terminal AC Low PEC_VSDc_GEX_01,Terminal AC Low PEC_VSDc_GEX_02,Terminal AC Low PEC_VSDc_GEX_03,Terminal AC Low PEC_VSDc_OEX_01,Terminal AC Low PEC_VSDc_OEX_02,Terminal AC Low PEC_VSDc_REC,Terminal AC Low PEC_VSDc_WIN_01,Terminal AC Low PEC_VSDc_WIN_02,Terminal AC Low PEC_VSDc_WIN_03,Terminal ACO_01,Terminal ACO_02,Terminal SWL_01,Terminal TRA_UTL400_01,Terminal TRA_UTL400_02,Terminal TRA_UTL690_01,Terminal TRA_UTL690_02,Terminal WindPark,Utility400 SWBD/BusA,Utility400 SWBD/BusB,Utility690 SWBD\Utility690 Bus A,Utility690 SWBD\Utility690 Bus B
"Time in s","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u.","Voltage, Magnitude in p.u."
2.2526,1.0253,1.0252,1.0253,1.0252,1.0253,1.0252,1.0205,1.0205,1.0205,1.0205,1.0207,1.0207,1.0207,1.0205,1.0205,1.0202,1.0190,1.0190,1.0205,1.0204,1.0196,1.0200,1.0200,1.0205,1.0205,1.0173,1.0161,1.0161,1.0187,1.0186,1.0160,1.0170,1.0170,1.0170,1.0203,1.0203,1.0203,0.9858,0.3000,1.0200,0.3001,1.0247,0.9768,0.2999,0.9938,0.3001
2.2626,1.0253,1.0252,1.0253,1.0252,1.0253,1.0252,1.0205,1.0205,1.0205,1.0205,1.0207,1.0207,1.0207,1.0205,1.0205,1.0202,1.0190,1.0190,1.0205,1.0204,1.0196,1.0200,1.0200,1.0205,1.0205,1.0173,1.0161,1.0161,1.0187,1.0186,1.0160,1.0170,1.0170,1.0170,1.0203,1.0203,1.0203,0.9858,0.2976,1.0200,0.2977,1.0247,0.9768,0.2975,0.9938,0.2976
2.2726,1.0253,1.0252,1.0253,1.0252,1.0253,1.0252,1.0205,1.0205,1.0205,1.0205,1.0207,1.0207,1.0207,1.0205,1.0205,1.0202,1.0190,1.0190,1.0205,1.0204,1.0196,1.0200,1.0200,1.0205,1.0205,1.0173,1.0160,1.0160,1.0187,1.0186,1.0160,1.0170,1.0170,1.0170,1.0203,1.0203,1.0203,0.9858,0.2952,1.0200,0.2953,1.0247,0.9768,0.2951,0.9938,0.2953
2.2826,1.0253,1.0252,1.0253,1.0252,1.0253,1.0252,1.0205,1.0205,1.0205,1.0205,1.0207,1.0207,1.0207,1.0205,1.0205,1.0202,1.0190,1.0190,1.0205,1.0204,1.0196,1.0200,1.0200,1.0205,1.0205,1.0173,1.0160,1.0160,1.0187,1.0185,1.0160,1.0170,1.0170,1.0170,1.0203,1.0203,1.0203,0.9858,0.2928,1.0200,0.2929,1.0247,0.9768,0.2928,0.9938,0.2929
2.2926,1.0253,1.0252,1.0253,1.0252,1.0253,1.0252,1.0205,1.0205,1.0205,1.0205,1.0207,1.0207,1.0207,1.0205,1.0205,1.0202,1.0190,1.0190,1.0205,1.0204,1.0196,1.0200,1.0200,1.0205,1.0205,1.0173,1.0160,1.0160,1.0186,1.0185,1.0160,1.0170,1.0170,1.0170,1.0203,1.0203,1.0203,0.9858,0.2905,1.0200,0.2905,1.0247,0.9768,0.2904,0.9938,0.2905
2.3026,1.0253,1.0252,1.0253,1.0252,1.0253,1.0252,1.0205,1.0205,1.0205,1.0205,1.0207,1.0207,1.0207,1.0205,1.0205,1.0202,1.0189,1.0189,1.0205,1.0204,1.0195,1.0199,1.0199,1.0205,1.0205,1.0173,1.0160,1.0160,1.0186,1.0185,1.0160,1.0170,1.0170,1.0170,1.0203,1.0203,1.0203,0.9858,0.2882,1.0200,0.2882,1.0247,0.9768,0.2881,0.9938,0.2882
2.3126,1.0253,1.0252,1.0253,1.0252,1.0253,1.0252,1.0205,1.0205,1.0205,1.0205,1.0207,1.0207,1.0207,1.0205,1.0205,1.0202,1.0189,1.0189,1.0205,1.0204,1.0195,1.0199,1.0199,1.0205,1.0205,1.0173,1.0160,1.0160,1.0186,1.0185,1.0160,1.0170,1.0170,1.0170,1.0203,1.0203,1.0203,0.9858,0.2859,1.0200,0.2859,1.0247,0.9768,0.2858,0.9938,0.2859
2.3226,1.0253,1.0252,1.0253,1.0252,1.0253,1.0252,1.0205,1.0205,1.0205,1.0205,1.0206,1.0206,1.0206,1.0205,1.0205,1.0202,1.0189,1.0189,1.0205,1.0204,1.0195,1.0199,1.0199,1.0205,1.0205,1.0173,1.0160,1.0160,1.0186,1.0185,1.0160,1.0170,1.0170,1.0170,1.0203,1.0203,1.0203,0.9858,0.2836,1.0200,0.2836,1.0247,0.9768,0.2835,0.9938,0.2836
2.3326,1.0253,1.0252,1.0253,1.0252,1.0253,1.0252,1.0205,1.0205,1.0205,1.0205,1.0206,1.0206,1.0206,1.0205,1.0205,1.0202,1.0189,1.0189,1.0205,1.0204,1.0195,1.0199,1.0199,1.0205,1.0205,1.0173,1.0160,1.0160,1.0186,1.0185,1.0160,1.0170,1.0170,1.0170,1.0203,1.0203,1.0203,0.9858,0.2813,1.0200,0.2813,1.0247,0.9768,0.2812,0.9938,0.2813
2.3426,1.0253,1.0252,1.0253,1.0252,1.0253,1.0252,1.0205,1.0205,1.0205,1.0205,1.0206,1.0206,1.0206,1.0205,1.0205,1.0202,1.0189,1.0189,1.0205,1.0204,1.0195,1.0199,1.0199,1.0205,1.0205,1.0173,1.0160,1.0160,1.0186,1.0185,1.0160,1.0170,1.0170,1.0170,1.0203,1.0203,1.0203,0.9858,0.2790,1.0200,0.2791,1.0247,0.9768,0.2790,0.9938,0.2791
2.3526,1.0253,1.0252,1.0253,1.0252,1.0253,1.0252,1.0205,1.0205,1.0205,1.0205,1.0206,1.0206,1.0206,1.0205,1.0205,1.0202,1.0189,1.0189,1.0205,1.0204,1.0195,1.0199,1.0199,1.0205,1.0205,1.0173,1.0160,1.0160,1.0186,1.0185,1.0160,1.0170,1.0170,1.0170,1.0203,1.0203,1.0203,0.9858,0.2768,1.0200,0.2769,1.0247,0.9768,0.2767,0.9938,0.2769
2.3626,1.0253,1.0252,1.0253,1.0252,1.0253,1.0252,1.0205,1.0205,1.0205,1.0205,1.0206,1.0206,1.0206,1.0205,1.0205,1.0202,1.0189,1.0189,1.0205,1.0204,1.0195,1.0199,1.0199,1.0205,1.0205,1.0173,1.0160,1.0160,1.0186,1.0185,1.0160,1.0170,1.0170,1.0170,1.0203,1.0203,1.0203,0.9858,0.2746,1.0200,0.2747,1.0247,0.9768,0.2745,0.9938,0.2746
2.3726,1.0253,1.0252,1.0253,1.0252,1.0253,1.0252,1.0205,1.0205,1.0205,1.0205,1.0206,1.0206,1.0206,1.0205,1.0205,1.0202,1.0189,1.0189,1.0205,1.0204,1.0195,1.0199,1.0199,1.0205,1.0205,1.0173,1.0160,1.0160,1.0186,1.0185,1.0160,1.0170,1.0170,1.0170,1.0203,1.0203,1.0203,0.9858,0.2724,1.0200,0.2725,1.0247,0.9768,0.2723,0.9938,0.2725
2.3826,1.0253,1.0252,1.0253,1.0252,1.0253,1.0252,1.0205,1.0205,1.0205,1.0205,1.0206,1.0206,1.0206,1.0205,1.0205,1.0202,1.0189,1.0189,1.0205,1.0204,1.0195,1.0199,1.0199,1.0205,1.0205,1.0173,1.0160,1.0160,1.0186,1.0185,1.0160,1.0170,1.0170,1.0170,1.0203,1.0203,1.0203,0.9858,0.2703,1.0200,0.2703,1.0247,0.9768,0.2702,0.9938,0.2703
2.3926,1.0253,1.0252,1.0253,1.0252,1.0253,1.0252,1.0205,1.0205,1.0205,1.0205,1.0206,1.0206,1.0206,1.0205,1.0205,1.0202,1.0189,1.0189,1.0205,1.0204,1.0195,1.0199,1.0199,1.0205,1.0205,1.0173,1.0160,1.0160,1.0186,1.0185,1.0160,1.0170,1.0170,1.0170,1.0203,1.0203,1.0203,0.9858,0.2681,1.0200,0.2682,1.0247,0.9768,0.2680,0.9938,0.2681
2.4026,1.0253,1.0252,1.0253,1.0252,1.0253,1.0252,1.0205,1.0205,1.0205,1.0205,1.0206,1.0206,1.0206,1.0205,1.0205,1.0202,1.0189,1.0189,1.0205,1.0204,1.0195,1.0199,1.0199,1.0205,1.0205,1.0173,1.0160,1.0160,1.0186,1.0185,1.0160,1.0170,1.0170,1.0170,1.0203,1.0203,1.0203,0.9858,0.2660,1.0200,0.2660,1.0247,0.9768,0.2659,0.9938,0.2660
2.4126,1.0253,1.0252,1.0253,1.0252,1.0253,1.0252,1.0205,1.0205,1.0205,1.0205,1.0206,1.0206,1.0206,1.0205,1.0205,1.0202,1.0189,1.0189,1.0205,1.0204,1.0195,1.0199,1.0199,1.0205,1.0205,1.0173,1.0160,1.0160,1.0186,1.0185,1.0160,1.0170,1.0170,1.0170,1.0203,1.0203,1.0203,0.9858,0.2639,1.0200,0.2639,1.0247,0.9768,0.2638,0.9938,0.2639
2.4226,1.0253,1.0252,1.0253,1.0252,1.0253,1.0252,1.0205,1.0205,1.0205,1.0205,1.0206,1.0206,1.0206,1.0205,1.0205,1.0202,1.0189,1.0189,1.0205,1.0204,1.0195,1.0199,1.0199,1.0205,1.0205,1.0173,1.0160,1.0160,1.0186,1.0185,1.0160,1.0170,1.0170,1.0170,1.0203,1.0203,1.0203,0.9858,0.2618,1.0200,0.2618,1.0247,0.9768,0.2617,0.9938,0.2618
2.4326,1.0253,1.0252,1.0253,1.0252,1.0253,1.0252,1.0205,1.0205,1.0205,1.0205,1.0206,1.0206,1.0206,1.0205,1.0205,1.0202,1.0189,1.0189,1.0205,1.0204,1.0195,1.0199,1.0199,1.0205,1.0205,1.0173,1.0160,1.0160,1.0186,1.0185,1.0160,1.0170,1.0170,1.0170,1.0203,1.0203,1.0203,0.9858,0.2597,1.0200,0.2598,1.0247,0.9768,0.2596,0.9938,0.2597
2.4426,1.0253,1.0252,1.0253,1.0252,1.0253,1.0252,1.0205,1.0205,1.0205,1.0205,1.0206,1.0206,1.0206,1.0205,1.0205,1.0202,1.0189,1.0189,1.0205,1.0204,1.0195,1.0199,1.0199,1.0205,1.0205,1.0173,1.0160,1.0160,1.0186,1.0185,1.0160,1.0170,1.0170,1.0170,1.0203,1.0203,1.0203,0.9858,0.2577,1.0200,0.2577,1.0247,0.9768,0.2576,0.9938,0.2577
2.4526,1.0253,1.0252,1.0253,1.0252,1.0253,1.0252,1.0205,1.0205,1.0205,1.0205,1.0206,1.0206,1.0206,1.0205,1.0205,1.0202,1.0189,1.0189,1.0205,1.0204,1.0195,1.0199,1.0199,1.0205,1.0205,1.0173,1.0160,1.0160,1.0186,1.0185,1.0160,1.0170,1.0170,1.0170,1.0203,1.0203,1.0203,0.9858,0.2556,1.0200,0.2557,1.0247,0.9768,0.2556,0.9937,0.2557
2.4626,1.0253,1.0252,1.0253,1.0252,1.0253,1.0252,1.0205,1.0205,1.0205,1.0205,1.0206,1.0206,1.0206,1.0205,1.0205,1.0202,1.0189,1.0189,1.0205,1.0204,1.0195,1.0199,1.0199,1.0205,1.0205,1.0173,1.0160,1.0160,1.0186,1.0185,1.0160,1.0170,1.0170,1.0170,1.0203,1.0203,1.0203,0.9858,0.2536,1.0200,0.2537,1.0247,0.9768,0.2535,0.9937,0.2536
2.4726,1.0253,1.0252,1.0253,1.0252,1.0253,1.0252,1.0205,1.0205,1.0205,1.0205,1.0206,1.0206,1.0206,1.0205,1.0205,1.0202,1.0189,1.0189,1.0205,1.0204,1.0195,1.0199,1.0199,1.0205,1.0205,1.0173,1.0160,1.0160,1.0186,1.0185,1.0160,1.0169,1.0169,1.0169,1.0203,1.0203,1.0203,0.9858,0.2516,1.0200,0.2517,1.0247,0.9768,0.2515,0.9937,0.2516
2.4826,1.0253,1.0252,1.0253,1.0252,1.0253,1.0252,1.0205,1.0205,1.0205,1.0205,1.0206,1.0206,1.0206,1.0205,1.0205,1.0202,1.0189,1.0189,1.0205,1.0204,1.0195,1.0199,1.0199,1.0205,1.0205,1.0173,1.0160,1.0160,1.0186,1.0185,1.0160,1.0169,1.0169,1.0169,1.0203,1.0203,1.0203,0.9858,0.2496,1.0200,0.2497,1.0247,0.9768,0.2496,0.9937,0.2497
2.4926,1.0253,1.0252,1.0253,1.0252,1.0253,1.0252,1.0205,1.0205,1.0205,1.0205,1.0206,1.0206,1.0206,1.0205,1.0205,1.0202,1.0189,1.0189,1.0205,1.0204,1.0195,1.0199,1.0199,1.0205,1.0205,1.0173,1.0160,1.0160,1.0186,1.0185,1.0160,1.0169,1.0169,1.0169,1.0203,1.0203,1.0203,0.9858,0.2477,1.0200,0.2477,1.0247,0.9768,0.2476,0.9937,0.2477
2.5026,1.0253,1.0252,1.0253,1.0252,1.0253,1.0252,1.0205,1.0205,1.0205,1.0205,1.0206,1.0206,1.0206,1.0205,1.0205,1.0202,1.0189,1.0189,1.0205,1.0204,1.0195,1.0199,1.0199,1.0205,1.0205,1.0173,1.0160,1.0160,1.0186,1.0185,1.0160,1.0169,1.0169,1.0169,1.0203,1.0203,1.0203,0.9858,0.2457,1.0200,0.2458,1.0247,0.9768,0.2457,0.9937,0.2458
2.5126,1.0253,1.0252,1.0253,1.0252,1.0253,1.0252,1.0205,1.0205,1.0205,1.0205,1.0206,1.0206,1.0206,1.0205,1.0205,1.0202,1.0189,1.0189,1.0205,1.0204,1.0195,1.0199,1.0199,1.0205,1.0205,1.0173,1.0160,1.0160,1.0186,1.0185,1.0160,1.0169,1.0169,1.0169,1.0203,1.0203,1.0203,0.9858,0.2438,1.0200,0.2438,1.0247,0.9767,0.2437,0.9937,0.2438
2.5226,1.0253,1.0252,1.0253,1.0252,1.0253,1.0252,1.0205,1.0205,1.0205,1.0205,1.0206,1.0206,1.0206,1.0205,1.0205,1.0202,1.0189,1.0189,1.0205,1.0204,1.0195,1.0199,1.0199,1.0205,1.0205,1.0173,1.0160,1.0160,1.0186,1.0185,1.0160,1.0169,1.0169,1.0169,1.0202,1.0202,1.0203,0.9858,0.2419,1.0200,0.2419,1.0247,0.9767,0.2418,0.9937,0.2419
2.5326,1.0253,1.0251,1.0253,1.0252,1.0253,1.0252,1.0205,1.0205,1.0205,1.0205,1.0206,1.0206,1.0206,1.0205,1.0205,1.0202,1.0189,1.0189,1.0205,1.0204,1.0195,1.0199,1.0199,1.0205,1.0205,1.0173,1.0160,1.0160,1.0186,1.0185,1.0160,1.0169,1.0169,1.0169,1.0202,1.0202,1.0203,0.9858,0.2400,1.0200,0.2400,1.0247,0.9767,0.2399,0.9937,0.2400
2.5426,1.0253,1.0251,1.0253,1.0252,1.0253,1.0252,1.0205,1.0205,1.0205,1.0205,1.0206,1.0206,1.0206,1.0205,1.0205,1.0202,1.0189,1.0189,1.0205,1.0204,1.0195,1.0199,1.0199,1.0205,1.0205,1.0173,1.0160,1.0160,1.0186,1.0185,1.0160,1.0169,1.0169,1.0169,1.0202,1.0202,1.0203,0.9858,0.2381,1.0200,0.2382,1.0247,0.9767,0.2381,0.9937,0.2381
2.5526,1.0253,1.0251,1.0253,1.0252,1.0253,1.0252,1.0205,1.0205,1.0205,1.0205,1.0206,1.0206,1.0206,1.0205,1.0205,1.0202,1.0189,1.0189,1.0205,1.0204,1.0195,1.0199,1.0199,1.0205,1.0204,1.0173,1.0160,1.0160,1.0186,1.0185,1.0160,1.0169,1.0169,1.0169,1.0202,1.0202,1.0203,0.9858,0.2363,1.0200,0.2363,1.0247,0.9767,0.2362,0.9937,0.2363
2.5626,1.0253,1.0251,1.0253,1.0252,1.0253,1.0252,1.0205,1.0205,1.0205,1.0205,1.0206,1.0206,1.0206,1.0205,1.0205,1.0202,1.0189,1.0189,1.0205,1.0204,1.0195,1.0199,1.0199,1.0204,1.0204,1.0173,1.0160,1.0160,1.0186,1.0185,1.0160,1.0169,1.0169,1.0169,1.0202,1.0202,1.0203,0.9858,0.2344,1.0200,0.2345,1.0247,0.9767,0.2343,0.9937,0.2344
2.5726,1.0253,1.0251,1.0253,1.0252,1.0253,1.0252,1.0205,1.0205,1.0205,1.0205,1.0206,1.0206,1.0206,1.0205,1.0205,1.0202,1.0189,1.0189,1.0205,1.0204,1.0195,1.0199,1.0199,1.0204,1.0204,1.0173,1.0160,1.0160,1.0186,1.0185,1.0159,1.0169,1.0169,1.0169,1.0202,1.0202,1.0203,0.9858,0.2326,1.0200,0.2326,1.0247,0.9767,0.2325,0.9937,0.2326
2.5826,1.0253,1.0251,1.0253,1.0252,1.0253,1.0252,1.0205,1.0205,1.0205,1.0205,1.0206,1.0206,1.0206,1.0205,1.0205,1.0202,1.0189,1.0189,1.0205,1.0204,1.0195,1.0199,1.0199,1.0204,1.0204,1.0173,1.0160,1.0160,1.0186,1.0185,1.0159,1.0169,1.0169,1.0169,1.0202,1.0202,1.0203,0.9858,0.2308,1.0200,0.2308,1.0247,0.9767,0.2307,0.9937,0.2308
2.5926,1.0253,1.0251,1.0253,1.0252,1.0253,1.0252,1.0205,1.0205,1.0205,1.0205,1.0206,1.0206,1.0206,1.0205,1.0205,1.0202,1.0189,1.0189,1.0204,1.0203,1.0195,1.0199,1.0199,1.0204,1.0204,1.0173,1.0160,1.0160,1.0186,1.0185,1.0159,1.0169,1.0169,1.0169,1.0202,1.0202,1.0203,0.9858,0.2290,1.0200,0.2290,1.0247,0.9767,0.2289,0.9937,0.2290
2.6026,1.0252,1.0251,1.0253,1.0252,1.0253,1.0252,1.0205,1.0205,1.0205,1.0205,1.0206,1.0206,1.0206,1.0205,1.0205,1.0202,1.0189,1.0189,1.0204,1.0203,1.0195,1.0199,1.0199,1.0204,1.0204,1.0172,1.0160,1.0160,1.0186,1.0185,1.0159,1.0169,1.0169,1.0169,1.0202,1.0202,1.0203,0.9858,0.2272,1.0200,0.2272,1.0247,0.9767,0.2271,0.9937,0.2272
2.6126,1.0252,1.0251,1.0253,1.0251,1.0253,1.0252,1.0205,1.0205,1.0205,1.0205,1.0206,1.0206,1.0206,1.0205,1.0205,1.0202,1.0189,1.0189,1.0204,1.0203,1.0195,1.0199,1.0199,1.0204,1.0204,1.0172,1.0160,1.0160,1.0186,1.0185,1.0159,1.0169,1.0169,1.0169,1.0202,1.0202,1.0203,0.9858,0.2254,1.0200,0.2255,1.0247,0.9767,0.2254,0.9937,0.2255
2.6226,1.0252,1.0251,1.0253,1.0251,1.0253,1.0252,1.0205,1.0205,1.0205,1.0205,1.0206,1.0206,1.0206,1.0205,1.0205,1.0202,1.0189,1.0189,1.0204,1.0203,1.0195,1.0199,1.0199,1.0204,1.0204,1.0172,1.0160,1.0160,1.0186,1.0185,1.0159,1.0169,1.0169,1.0169,1.0202,1.0202,1.0203,0.9858,0.2237,1.0200,0.2237,1.0247,0.9767,0.2236,0.9937,0.2237
2.6326,1.0252,1.0251,1.0253,1.0251,1.0253,1.0251,1.0205,1.0205,1.0205,1.0205,1.0206,1.0206,1.0206,1.0205,1.0205,1.0202,1.0189,1.0189,1.0204,1.0203,1.0195,1.0199,1.0199,1.0204,1.0204,1.0172,1.0160,1.0160,1.0186,1.0185,1.0159,1.0169,1.0169,1.0169,1.0202,1.0202,1.0203,0.9858,0.2220,1.0200,0.2220,1.0247,0.9767,0.2219,0.9937,0.2220
2.6426,1.0252,1.0251,1.0253,1.0251,1.0253,1.0251,1.0205,1.0205,1.0205,1.0205,1.0206,1.0206,1.0206,1.0205,1.0205,1.0201,1.0189,1.0189,1.0204,1.0203,1.0195,1.0199,1.0199,1.0204,1.0204,1.0172,1.0160,1.0160,1.0186,1.0185,1.0159,1.0169,1.0169,1.0169,1.0202,1.0202,1.0202,0.9858,0.2202,1.0200,0.2203,1.0247,0.9767,0.2202,0.9937,0.2203
2.6526,1.0252,1.0251,1.0253,1.0251,1.0253,1.0251,1.0205,1.0205,1.0205,1.0205,1.0206,1.0206,1.0206,1.0205,1.0205,1.0201,1.0189,1.0189,1.0204,1.0203,1.0195,1.0199,1.0199,1.0204,1.0204,1.0172,1.0160,1.0160,1.0186,1.0185,1.0159,1.0169,1.0169,1.0169,1.0202,1.0202,1.0202,0.9858,0.2185,1.0200,0.2186,1.0247,0.9767,0.2185,0.9937,0.2186
2.6626,1.0252,1.0251,1.0253,1.0251,1.0253,1.0251,1.0205,1.0205,1.0205,1.0205,1.0206,1.0206,1.0206,1.0205,1.0205,1.0201,1.0189,1.0189,1.0204,1.0203,1.0195,1.0199,1.0199,1.0204,1.0204,1.0172,1.0160,1.0160,1.0186,1.0185,1.0159,1.0169,1.0169,1.0169,1.0202,1.0202,1.0202,0.9858,0.2168,1.0200,0.2169,1.0247,0.9767,0.2168,0.9937,0.2169
2.6726,1.0252,1.0251,1.0252,1.0251,1.0253,1.0251,1.0205,1.0205,1.0205,1.0205,1.0206,1.0206,1.0206,1.0205,1.0204,1.0201,1.0189,1.0189,1.0204,1.0203,1.0195,1.0199,1.0199,1.0204,1.0204,1.0172,1.0160,1.0160,1.0186,1.0185,1.0159,1.0169,1.0169,1.0169,1.0202,1.0202,1.0202,0.9858,0.2152,1.0199,0.2152,1.0247,0.9767,0.2151,0.9937,0.2152
2.6826,1.0252,1.0251,1.0252,1.0251,1.0253,1.0251,1.0204,1.0204,1.0205,1.0205,1.0206,1.0206,1.0206,1.0204,1.0204,1.0201,1.0189,1.0189,1.0204,1.0203,1.0195,1.0199,1.0199,1.0204,1.0204,1.0172,1.0160,1.0160,1.0186,1.0185,1.0159,1.0169,1.0169,1.0169,1.0202,1.0202,1.0202,0.9858,0.2135,1.0199,0.2135,1.0247,0.9767,0.2135,0.9937,0.2135
2.6926,1.0252,1.0251,1.0252,1.0251,1.0252,1.0251,1.0204,1.0204,1.0204,1.0204,1.0206,1.0206,1.0206,1.0204,1.0204,1.0201,1.0189,1.0189,1.0204,1.0203,1.0195,1.0199,1.0199,1.0204,1.0204,1.0172,1.0160,1.0160,1.0186,1.0185,1.0159,1.0169,1.0169,1.0169,1.0202,1.0202,1.0202,0.9858,0.2119,1.0199,0.2119,1.0247,0.9767,0.2118,0.9937,0.2119
2.7026,1.0252,1.0251,1.0252,1.0251,1.0252,1.0251,1.0204,1.0204,1.0204,1.0204,1.0206,1.0206,1.0206,1.0204,1.0204,1.0201,1.0189,1.0189,1.0204,1.0203,1.0195,1.0199,1.0199,1.0204,1.0204,1.0172,1.0160,1.0160,1.0186,1.0185,1.0159,1.0169,1.0169,1.0169,1.0202,1.0202,1.0202,0.9858,0.2102,1.0199,0.2103,1.0247,0.9767,0.2102,0.9937,0.2103
2.7126,1.0252,1.0251,1.0252,1.0251,1.0252,1.0251,1.0204,1.0204,1.0204,1.0204,1.0206,1.0206,1.0206,1.0204,1.0204,1.0201,1.0189,1.0189,1.0204,1.0203,1.0195,1.0199,1.0199,1.0204,1.0204,1.0172,1.0160,1.0160,1.0186,1.0185,1.0159,1.0169,1.0169,1.0169,1.0202,1.0202,1.0202,0.9857,0.2086,1.0199,0.2087,1.0246,0.9767,0.2086,0.9937,0.2086
2.7226,1.0252,1.0251,1.0252,1.0251,1.0252,1.0251,1.0204,1.0204,1.0204,1.0204,1.0206,1.0206,1.0206,1.0204,1.0204,1.0201,1.0189,1.0189,1.0204,1.0203,1.0195,1.0199,1.0199,1.0204,1.0204,1.0172,1.0160,1.0160,1.0186,1.0185,1.0159,1.0169,1.0169,1.0169,1.0202,1.0202,1.0202,0.9857,0.2070,1.0199,0.2070,1.0246,0.9767,0.2070,0.9937,0.2070
2.7326,1.0252,1.0251,1.0252,1.0251,1.0252,1.0251,1.0204,1.0204,1.0204,1.0204,1.0206,1.0206,1.0206,1.0204,1.0204,1.0201,1.0189,1.0189,1.0204,1.0203,1.0195,1.0199,1.0199,1.0204,1.0204,1.0172,1.0160,1.0160,1.0186,1.0185,1.0159,1.0169,1.0169,1.0169,1.0202,1.0202,1.0202,0.9857,0.2054,1.0199,0.2055,1.0246,0.9767,0.2054,0.9937,0.2055
2.7426,1.0252,1.0251,1.0252,1.0251,1.0252,1.0251,1.0204,1.0204,1.0204,1.0204,1.0206,1.0206,1.0206,1.0204,1.0204,1.0201,1.0189,1.0189,1.0204,1.0203,1.0195,1.0199,1.0199,1.0204,1.0204,1.0172,1.0159,1.0159,1.0186,1.0185,1.0159,1.0169,1.0169,1.0169,1.0202,1.0202,1.0202,0.9857,0.2039,1.0199,0.2039,1.0246,0.9767,0.2038,0.9937,0.2039
2.7526,1.0252,1.0251,1.0252,1.0251,1.0252,1.0251,1.0204,1.0204,1.0204,1.0204,1.0206,1.0206,1.0206,1.0204,1.0204,1.0201,1.0189,1.0189,1.0204,1.0203,1.0195,1.0199,1.0199,1.0204,1.0204,1.0172,1.0159,1.0159,1.0185,1.0184,1.0159,1.0169,1.0169,1.0169,1.0202,1.0202,1.0202,0.9857,0.2023,1.0199,0.2023,1.0246,0.9767,0.2022,0.9937,0.2023
2.7626,1.0252,1.0251,1.0252,1.0251,1.0252,1.0251,1.0204,1.0204,1.0204,1.0204,1.0206,1.0206,1.0206,1.0204,1.0204,1.0201,1.0189,1.0189,1.0204,1.0203,1.0195,1.0198,1.0198,1.0204,1.0204,1.0172,1.0159,1.0159,1.0185,1.0184,1.0159,1.0169,1.0169,1.0169,1.0202,1.0202,1.0202,0.9857,0.2007,1.0199,0.2008,1.0246,0.9767,0.2007,0.9937,0.2008
2.7726,1.0252,1.0251,1.0252,1.0251,1.0252,1.0251,1.0204,1.0204,1.0204,1.0204,1.0206,1.0206,1.0206,1.0204,1.0204,1.0201,1.0188,1.0188,1.0204,1.0203,1.0194,1.0198,1.0198,1.0204,1.0204,1.0172,1.0159,1.0159,1.0185,1.0184,1.0159,1.0169,1.0169,1.0169,1.0202,1.0202,1.0202,0.9857,0.1992,1.0199,0.1992,1.0246,0.9767,0.1992,0.9937,0.1992
